Review,Length,Negative,Positive,Date,Stars
review733,238,-4,1,2018-04-14,1
review734,264,-2,3,2018-04-29,3
review735,206,-4,1,2018-05-02,1
review736,290,-3,2,2018-04-23,3
review737,182,-1,3,2018-04-26,3
review738,201,-1,2,2018-04-06,2
review739,166,-2,1,2018-03-30,2
review740,180,-3,2,2018-04-07,2
review741,280,-1,1,2018-04-07,2
review742,234,-1,2,2018-05-05,2
review743,224,-2,1,2018-03-29,1
review744,249,-1,3,2018-04-28,1
review745,203,-3,1,2018-05-01,1
review746,293,-2,2,2018-05-03,1
review747,108,-3,1,2018-04-17,1
review748,160,-3,2,2018-05-07,2
review749,346,-2,2,2018-03-31,1
review750,521,-3,1,2018-04-08,2
review751,138,-1,1,2018-04-09,3
review752,154,-1,2,2018-04-08,3
review753,192,-1,1,2018-04-06,1
review754,237,-1,2,2018-04-19,2
review755,203,-1,1,2018-03-30,2
review756,189,-1,1,2018-04-14,1
review757,181,-2,1,2018-04-14,1
review758,142,-3,1,2018-04-18,2
review759,162,-2,2,2018-04-27,1
review760,141,-2,2,2018-04-01,2
review761,84,-3,1,2018-04-09,1
review762,235,-1,1,2018-04-11,1
review763,328,-3,2,2018-04-18,1
review764,158,-3,1,2018-04-13,1
review765,153,-1,3,2018-04-19,3
review766,129,-2,1,2018-04-30,2
review767,134,-2,2,2018-04-22,3
review768,137,-1,1,2018-04-18,3
review769,215,-2,1,2018-04-23,2
review770,136,-1,1,2018-03-31,3
review771,173,-1,1,2018-04-03,1
review772,160,-2,1,2018-04-12,3
review773,160,-1,3,2018-04-22,3
review774,114,-3,1,2018-05-04,3
review775,63,-1,1,2018-04-07,2
review776,57,-1,2,2018-04-14,5
review777,363,-1,2,2018-04-26,3
review778,134,-1,1,2018-04-28,1
review779,128,-2,1,2018-05-02,2
review780,310,-2,2,2018-04-08,3
review781,349,-4,1,2018-04-21,1
review782,118,-4,1,2018-05-01,1
review783,127,-4,2,2018-04-05,1
review784,118,-3,1,2018-04-10,3
review785,142,-3,1,2018-04-02,3
review786,84,-1,1,2018-04-12,2
review787,137,-4,1,2018-04-13,1
review788,203,-2,3,2018-04-21,1
review789,128,-2,1,2018-05-02,1
review790,150,-1,3,2018-04-13,5
review791,69,-1,1,2018-04-15,1
review792,111,-1,1,2018-04-22,5
review793,220,-1,1,2018-03-31,4
review794,104,-1,2,2018-04-06,2
review795,101,-4,2,2018-03-31,2
review796,110,-2,1,2018-03-31,3
review797,87,-1,2,2018-03-28,5
review798,102,-1,2,2018-04-07,2
review799,110,-2,2,2018-03-31,5
review800,81,-3,1,2018-05-02,2
review801,85,-1,1,2018-04-08,1
review802,429,-1,1,2018-04-18,3
review803,218,-2,3,2018-05-02,5
review804,185,-2,1,2018-04-24,2
review805,111,-2,2,2018-04-12,1
review806,172,-2,1,2018-04-30,1
review807,74,-1,1,2018-05-02,1
review808,123,-1,1,2018-04-24,1
review809,123,-1,1,2018-04-14,2
review810,286,-1,3,2018-05-01,3
review811,122,-2,1,2018-04-16,3
review812,92,-2,1,2018-04-01,1
review813,107,-4,1,2018-05-27,1
review814,143,-1,2,2018-04-22,1
review815,104,-4,1,2018-04-27,2
review816,128,-1,2,2018-03-30,3
review817,70,-3,1,2018-05-04,1
review818,91,-1,1,2018-04-28,3
review819,93,-1,1,2018-04-03,2
review820,94,-2,1,2018-05-02,1
review821,51,-3,1,2018-04-16,1
review822,135,-1,1,2018-04-27,1
review823,78,-1,1,2018-04-23,2
review824,55,-1,1,2018-04-27,2
review825,74,-2,2,2018-04-09,3
review826,37,-1,1,2018-04-16,1
review827,1777,-3,3,2018-04-06,3
review828,74,-1,1,2018-05-01,1
review829,73,-2,1,2018-04-03,2
review830,70,-1,1,2018-04-15,1
review831,141,-2,3,2018-04-21,1
review832,71,-1,1,2018-04-23,1
review833,339,-2,2,2018-04-13,1
review834,72,-3,1,2018-04-11,1
review835,192,-1,2,2018-03-28,3
review836,176,-1,1,2018-04-02,3
review837,66,-3,1,2018-04-04,2
review838,78,-2,2,2018-04-22,1
review839,153,-2,3,2018-04-30,1
review840,157,-2,1,2018-05-04,3
review841,79,-3,3,2018-04-09,1
review842,57,-1,2,2018-03-28,1
review843,71,-1,1,2018-05-02,3
review844,121,-1,2,2018-04-16,3
review845,130,-1,1,2018-04-30,2
review846,50,-2,1,2018-04-19,5
review847,298,-2,1,2018-04-25,3
review848,135,-1,4,2018-04-03,5
review849,59,-1,2,2018-04-13,1
review850,113,-2,2,2018-04-01,1
review851,57,-1,1,2018-04-06,1
review852,201,-1,1,2018-04-30,1
review853,69,-1,1,2018-04-28,1
review854,154,-1,3,2018-04-03,4
review855,152,-1,3,2018-04-07,5
review856,68,-2,3,2018-04-19,5
review857,73,-2,1,2018-04-21,1
review858,67,-4,1,2018-04-13,1
review859,160,-2,3,2018-04-22,4
review860,53,-3,1,2018-05-01,1
review861,208,-1,3,2018-05-12,3
review862,142,-1,3,2018-04-07,2
review863,84,-1,2,2018-04-20,1
review864,171,-1,2,2018-04-08,1
review865,46,-1,1,2018-04-22,2
review866,135,-1,1,2018-04-11,3
review867,115,-1,3,2018-04-27,1
review868,46,-1,1,2018-04-07,2
review869,61,-1,2,2018-04-24,4
review870,60,-2,2,2018-04-29,1
review871,117,-1,3,2018-05-21,5
review872,212,-1,1,2018-05-18,1
review873,58,-1,1,2018-04-04,3
review874,137,-1,1,2018-03-31,1
review875,83,-1,2,2018-05-02,3
review876,45,-1,1,2018-04-19,1
review877,58,-1,2,2018-04-25,1
review878,121,-3,1,2018-04-04,1
review879,176,-1,1,2018-04-16,2
review880,148,-1,2,2018-05-03,1
review881,62,-1,1,2018-04-22,2
review882,55,-1,1,2018-04-06,1
review883,116,-1,3,2018-04-07,1
review884,83,-1,1,2018-04-13,1
review885,37,-2,1,2018-05-07,3
review886,148,-1,1,2018-04-02,2
review887,124,-1,2,2018-04-18,1
review888,45,-1,1,2018-04-11,2
review889,64,-2,1,2018-04-06,2
review890,54,-2,1,2018-04-01,1
review891,49,-1,1,2018-04-06,1
review892,28,-1,1,2018-04-14,1
review893,118,-1,2,2018-04-04,2
review894,137,-1,3,2018-04-02,4
review895,133,-1,1,2018-04-17,1
review896,35,-1,1,2018-04-22,1
review897,121,-1,1,2018-04-28,1
review898,95,-1,1,2018-04-27,5
review899,48,-1,1,2018-04-03,4
review900,167,-1,2,2018-04-30,1
review901,137,-1,3,2018-04-03,4
review902,142,-1,2,2018-03-30,4
review903,152,-1,2,2018-04-03,5
review904,49,-1,1,2018-04-28,1
review905,126,-1,4,2018-05-01,5
review906,123,-1,1,2018-04-04,1
review907,43,-1,1,2018-04-12,1
review908,38,-1,1,2018-03-30,1
review909,196,-1,1,2018-03-31,1
review910,132,-1,1,2018-04-05,4
review911,86,-1,2,2018-04-13,3
review912,111,-1,1,2018-05-04,3
review913,109,-1,3,2018-03-31,4
review914,33,-2,1,2018-04-12,1
review915,32,-1,1,2018-04-19,1
review916,34,-2,3,2018-04-12,1
review917,111,-1,1,2018-04-24,1
review918,117,-1,3,2018-05-06,4
review919,87,-3,1,2018-04-14,3
review920,122,-1,1,2018-04-08,4
review921,109,-1,2,2018-04-17,3
review922,109,-1,2,2018-04-25,5
review923,72,-1,2,2018-03-28,1
review924,1505,-2,3,2018-04-30,1
review925,77,-1,2,2018-05-05,5
review926,116,-1,3,2018-04-22,5
review927,93,-1,2,2018-03-31,5
review928,120,-1,2,2018-04-11,5
review929,96,-1,1,2018-04-30,3
review930,153,-1,3,2018-04-05,4
review931,103,-1,2,2018-04-19,2
review932,37,-2,1,2018-03-30,1
review933,41,-2,1,2018-04-02,2
review934,42,-1,1,2018-03-31,2
review935,83,-1,1,2018-04-24,1
review936,121,-1,2,2018-04-14,5
review937,108,-1,2,2018-03-30,5
review938,110,-1,1,2018-04-03,1
review939,33,-3,1,2018-04-11,1
review940,108,-1,2,2018-04-22,1
review941,21,-1,1,2018-04-08,4
review942,91,-1,1,2018-04-28,1
review943,43,-1,1,2018-04-04,2
review944,90,-1,2,2018-04-05,4
review945,32,-1,1,2018-04-18,2
review946,134,-1,4,2018-03-30,5
review947,50,-1,4,2018-04-15,5
review948,87,-1,3,2018-04-16,5
review949,104,-1,3,2018-04-27,3
review950,110,-1,3,2018-03-29,5
review951,107,-2,1,2018-04-05,1
review952,389,-2,1,2018-04-12,3
review953,63,-2,2,2018-03-30,1
review954,72,-1,1,2018-03-31,1
review955,74,-1,2,2018-04-12,1
review956,88,-1,4,2018-05-04,5
review957,101,-1,1,2018-04-19,1
review958,82,-1,1,2018-04-22,3
review959,86,-1,2,2018-04-11,5
review960,102,-1,3,2018-03-30,5
review961,37,-2,1,2018-04-13,3
review962,58,-1,3,2018-05-02,5
review963,67,-1,1,2018-03-30,3
review964,92,-1,1,2018-04-02,3
review965,73,-1,1,2018-04-14,3
review966,55,-1,1,2018-05-02,5
review967,65,-1,1,2018-03-31,1
review968,28,-1,1,2018-04-28,1
review969,116,-1,1,2018-04-11,1
review970,66,-1,2,2018-04-07,1
review971,90,-1,1,2018-04-15,2
review972,39,-2,2,2018-04-02,2
review973,29,-1,1,2018-04-14,5
review974,26,-4,1,2018-04-12,5
review975,74,-1,1,2018-04-14,1
review976,22,-1,1,2018-04-22,1
review977,23,-1,1,2018-05-01,1
review978,72,-1,2,2018-04-10,5
review979,79,-1,3,2018-04-26,5
review980,70,-2,3,2018-04-27,5
review981,51,-1,1,2018-04-25,1
review982,61,-1,1,2018-04-19,4
review983,45,-1,1,2018-04-01,5
review984,80,-1,1,2018-04-03,2
review985,50,-2,2,2018-04-23,2
review986,34,-1,1,2018-04-12,5
review987,107,-2,2,2018-04-17,1
review988,26,-2,1,2018-04-07,1
review989,85,-1,3,2018-04-10,5
review990,52,-1,1,2018-04-29,1
review991,20,-1,1,2018-04-08,1
review992,50,-1,1,2018-04-07,1
review993,53,-1,1,2018-05-05,1
review994,68,-2,3,2018-05-04,5
review995,52,-1,1,2018-04-01,1
review996,53,-1,1,2018-04-08,5
review997,52,-1,1,2018-04-10,1
review998,41,-1,2,2018-04-11,4
review999,45,-1,1,2018-04-29,2
review1000,60,-2,1,2018-04-08,1
review1001,72,-1,1,2018-03-31,3
review1002,48,-1,1,2018-04-17,5
review1003,56,-1,1,2018-04-26,2
review1004,13,-1,1,2018-04-04,1
review1005,66,-1,3,2018-05-01,5
review1006,47,-1,3,2018-03-31,5
review1007,47,-1,1,2018-05-02,5
review1008,36,-1,1,2018-03-31,1
review1009,38,-1,1,2018-04-07,2
review1010,30,-1,1,2018-04-07,2
review1011,39,-1,1,2018-04-23,1
review1012,88,-1,2,2018-04-10,4
review1013,46,-1,3,2018-04-20,3
review1014,76,-2,2,2018-03-30,2
review1015,27,-1,1,2018-04-01,1
review1016,36,-1,1,2018-04-19,1
review1017,27,-1,1,2018-04-27,2
review1018,62,-3,2,2018-03-31,4
review1019,86,-1,3,2018-03-31,5
review1020,48,-1,1,2018-04-27,1
review1021,137,-1,1,2018-03-30,3
review1022,44,-1,1,2018-04-30,1
review1023,29,-1,1,2018-04-24,1
review1024,39,-1,1,2018-04-22,1
review1025,44,-1,1,2018-04-03,1
review1026,31,-1,1,2018-04-13,1
review1027,33,-1,1,2018-05-02,1
review1028,30,-1,1,2018-04-03,1
review1029,20,-1,2,2018-05-04,5
review1030,69,-1,3,2018-03-31,5
review1031,31,-1,1,2018-04-26,1
review1032,17,-1,1,2018-04-26,1
review1033,55,-1,3,2018-04-07,4
review1034,48,-1,3,2018-04-21,5
review1035,30,-1,1,2018-04-29,1
review1036,25,-1,1,2018-04-07,2
review1037,80,-1,2,2018-04-18,5
review1038,25,-1,1,2018-05-01,1
review1039,60,-1,1,2018-05-05,5
review1040,16,-1,1,2018-05-11,5
review1041,26,-3,1,2018-04-10,4
review1042,26,-1,1,2018-03-31,2
review1043,19,-1,1,2018-03-31,1
review1044,65,-2,1,2018-04-07,1
review1045,13,-1,1,2018-04-14,1
review1046,21,-2,1,2018-04-15,2
review1047,16,-2,1,2018-04-23,5
review1048,17,-1,1,2018-04-21,1
review1049,69,-1,4,2018-04-22,4
review1050,18,-1,1,2018-04-22,1
review1051,14,-1,2,2018-04-22,5
review1052,12,-3,1,2018-04-25,5
review1053,17,-1,1,2018-05-01,1
review1054,25,-3,1,2018-05-04,1
review1055,22,-1,1,2018-05-03,5
review1056,22,-1,1,2018-05-19,1
review1057,52,-1,1,2018-04-15,3
review1058,51,-1,3,2018-04-21,5
review1059,20,-1,1,2018-04-25,1
review1060,25,-1,1,2018-04-07,4
review1061,54,-1,4,2018-04-10,5
review1062,50,-1,1,2018-04-13,4
review1063,68,-1,3,2018-04-15,4
review1064,25,-1,1,2018-04-12,4
review1065,17,-1,1,2018-04-02,3
review1066,46,-1,3,2018-04-06,2
review1067,53,-1,3,2018-04-20,5
review1068,66,-1,3,2018-04-24,5
review1069,19,-1,1,2018-04-30,1
review1070,11,-1,2,2018-04-01,5
review1071,13,-1,1,2018-04-19,1
review1072,14,-1,3,2018-04-18,5
review1073,15,-2,1,2018-04-21,3
review1074,29,-1,1,2018-04-09,2
review1075,12,-3,1,2018-04-14,1
review1076,38,-2,2,2018-05-04,1
review1077,66,-1,1,2018-03-31,5
review1078,72,-1,1,2018-04-04,1
review1079,43,-1,3,2018-04-04,5
review1080,38,-1,2,2018-04-06,5
review1081,68,-1,3,2018-05-04,5
review1082,22,-1,1,2018-04-23,3
review1083,20,-1,2,2018-04-07,5
review1084,26,-1,1,2018-04-05,5
review1085,15,-1,1,2018-04-08,5
review1086,27,-1,1,2018-04-04,5
review1087,18,-1,1,2018-04-21,1
review1088,59,-1,3,2018-04-20,5
review1089,20,-1,1,2018-04-26,5
review1090,20,-1,1,2018-04-29,5
review1091,19,-1,1,2018-05-01,2
review1092,10,-1,1,2018-05-05,3
review1093,52,-1,5,2018-04-03,1
review1094,56,-1,2,2018-04-03,5
review1095,50,-1,3,2018-05-02,5
review1096,54,-1,2,2018-04-07,5
review1097,41,-1,2,2018-04-30,5
review1098,43,-1,1,2018-04-01,2
review1099,47,-1,2,2018-04-06,4
review1100,49,-1,2,2018-04-06,4
review1101,50,-1,2,2018-04-10,5
review1102,15,-2,1,2018-04-01,4
review1103,16,-1,1,2018-04-24,1
review1104,47,-1,1,2018-03-31,1
review1105,39,-1,2,2018-03-31,5
review1106,44,-1,3,2018-03-30,5
review1107,35,-1,1,2018-05-20,5
review1108,10,-1,3,2018-04-14,5
review1109,40,-1,3,2018-04-17,5
review1110,41,-1,3,2018-04-18,5
review1111,38,-1,1,2018-04-23,5
review1112,9,-1,1,2018-04-30,5
review1113,51,-1,1,2018-04-18,5
review1114,30,-1,1,2018-05-01,1
review1115,39,-1,4,2018-04-19,4
review1116,11,-1,2,2018-05-03,5
review1117,34,-1,2,2018-04-19,4
review1118,36,-1,2,2018-04-23,1
review1119,32,-1,1,2018-05-04,3
review1120,30,-1,1,2018-05-04,5
review1121,29,-1,3,2018-04-12,4
review1122,15,-1,3,2018-04-27,5
review1123,28,-1,1,2018-04-11,4
review1124,15,-1,1,2018-04-02,2
review1125,35,-1,1,2018-03-31,5
review1126,27,-1,3,2018-04-23,5
review1127,34,-1,1,2018-04-24,5
review1128,39,-1,1,2018-05-01,5
review1129,23,-1,3,2018-05-01,5
review1130,13,-1,1,2018-04-06,5
review1131,9,-1,1,2018-04-11,1
review1132,8,-1,1,2018-04-15,1
review1133,9,-1,2,2018-04-21,3
review1134,9,-1,2,2018-04-24,4
review1135,7,-2,1,2018-05-03,5
review1136,48,-1,2,2018-05-05,5
review1137,31,-1,3,2018-04-22,3
review1138,29,-1,2,2018-04-09,4
review1139,28,-1,2,2018-04-05,4
review1140,14,-2,2,2018-04-12,1
review1141,15,-2,1,2018-04-22,1
review1142,9,-1,2,2018-05-08,5
review1143,17,-1,3,2018-04-09,4
review1144,15,-1,2,2018-04-20,5
review1145,70,-1,2,2018-05-26,1
review1146,22,-1,3,2018-03-31,5
review1147,27,-1,2,2018-04-09,5
review1148,32,-1,1,2018-04-04,2
review1149,31,-1,1,2018-04-04,4
review1150,29,-1,3,2018-04-06,5
review1151,15,-1,1,2018-04-03,5
review1152,24,-1,2,2018-04-16,5
review1153,23,-1,3,2018-04-11,5
review1154,26,-1,2,2018-04-20,5
review1155,38,-1,2,2018-05-24,5
review1156,11,-1,1,2018-04-03,1
review1157,38,-1,3,2018-05-04,5
review1158,12,-1,2,2018-04-07,5
review1159,11,-1,3,2018-05-06,5
review1160,10,-1,3,2018-04-25,5
review1161,18,-1,1,2018-03-31,5
review1162,24,-1,3,2018-03-31,5
review1163,13,-1,3,2018-04-07,5
review1164,23,-1,3,2018-04-08,4
review1165,17,-1,1,2018-04-12,5
review1166,23,-1,2,2018-04-14,5
review1167,25,-1,3,2018-04-16,5
review1168,17,-1,1,2018-04-23,5
review1169,19,-1,2,2018-04-28,4
review1170,30,-1,3,2018-05-04,5
review1171,15,-1,2,2018-05-08,5
review1172,20,-1,3,2018-05-08,5
review1173,8,-1,1,2018-03-30,5
review1174,4,-1,2,2018-04-02,5
review1175,7,-1,2,2018-04-01,5
review1176,12,-1,1,2018-04-03,5
review1177,5,-1,1,2018-04-07,3
review1178,3,-1,1,2018-04-07,5
review1179,5,-1,3,2018-04-16,5
review1180,7,-1,2,2018-04-14,5
review1181,3,-1,1,2018-04-11,5
review1182,4,-1,1,2018-04-19,3
review1183,2,-1,1,2018-04-20,4
review1184,2,-1,1,2018-04-21,5
review1185,5,-1,1,2018-04-29,5
review1186,4,-1,1,2018-04-29,5
review1187,15,-1,1,2018-04-28,4
review1188,15,-1,1,2018-05-09,5
review1189,10,-1,3,2018-04-01,4
review1190,7,-1,3,2018-04-08,5
review1191,8,-1,3,2018-04-06,4
review1192,8,-1,3,2018-04-22,5
review1193,8,-1,2,2018-04-01,1
review1194,9,-1,2,2018-03-28,5
review1195,12,-1,3,2018-04-01,4
review1196,12,-1,1,2018-03-30,5
review1197,9,-1,3,2018-04-04,5
review1198,11,-1,3,2018-04-07,5
review1199,8,-1,2,2018-04-06,5
review1200,15,-1,2,2018-04-13,4
review1201,15,-1,3,2018-04-10,5
review1202,13,-1,4,2018-04-10,5
review1203,11,-1,3,2018-04-14,5
review1204,9,-1,1,2018-04-13,5
review1205,9,-1,3,2018-04-13,5
review1206,10,-1,2,2018-04-16,5
review1207,9,-1,3,2018-04-16,5
review1208,9,-1,3,2018-04-18,5
review1209,7,-1,2,2018-04-17,5
review1210,21,-1,1,2018-04-20,1
review1211,11,-1,3,2018-04-21,5
review1212,9,-1,3,2018-04-23,5
review1213,11,-1,3,2018-04-25,5
review1214,11,-1,3,2018-04-28,5
review1215,8,-1,2,2018-04-29,5
review1216,10,-1,3,2018-05-06,5
review1217,8,-1,2,2018-05-04,5
review1218,10,-1,2,2018-05-13,5
review1219,7,-1,2,2018-04-02,5
review1220,60,-1,1,2018-05-04,4
review1221,7,-1,3,2018-04-02,5
review1222,7,-1,3,2018-05-19,5
review1223,9,-1,4,2018-03-30,5
review1224,5,-1,2,2018-04-02,5
review1225,4,-1,2,2018-03-31,5
review1226,7,-1,3,2018-04-07,5
review1227,9,-1,2,2018-04-03,5
review1228,4,-1,2,2018-04-06,5
review1229,7,-1,3,2018-04-05,5
review1230,5,-1,3,2018-04-07,5
review1231,7,-1,3,2018-04-14,5
review1232,4,-1,2,2018-04-11,5
review1233,9,-1,4,2018-04-15,5
review1234,5,-1,3,2018-04-13,5
review1235,4,-1,2,2018-04-13,4
review1236,7,-1,3,2018-04-13,5
review1237,6,-1,1,2018-04-17,5
review1238,9,-1,4,2018-04-19,5
review1239,7,-1,3,2018-04-20,5
review1240,7,-1,3,2018-04-19,5
review1241,7,-1,3,2018-04-22,5
review1242,4,-1,2,2018-04-21,5
review1243,7,-1,3,2018-04-23,5
review1244,7,-1,3,2018-04-24,4
review1245,4,-1,2,2018-04-26,5
review1246,7,-1,3,2018-04-26,5
review1247,5,-1,3,2018-04-28,5
review1248,4,-1,2,2018-05-01,3
review1249,7,-1,3,2018-05-03,5
review1250,7,-1,3,2018-05-19,5
review1251,8,-1,4,2018-05-21,5
review1252,2,-1,1,2018-04-11,1
review1253,317,-2,3,2018-03-17,2
review1254,321,-1,3,2018-03-28,5
review1255,405,-1,1,2018-03-24,1
review1256,589,-4,2,2018-03-01,2
review1257,261,-2,2,2018-02-27,2
review1258,728,-2,3,2018-03-02,2
review1259,250,-3,2,2018-03-19,2
review1260,308,-1,1,2018-03-08,1
review1261,237,-4,2,2018-03-22,4
review1262,242,-2,4,2018-03-18,3
review1263,267,-4,2,2018-03-20,2
review1264,228,-2,2,2018-02-23,4
review1265,344,-2,3,2018-03-28,2
review1266,222,-2,1,2018-03-04,1
review1267,223,-3,3,2018-03-24,1
review1268,274,-2,1,2018-02-22,5
review1269,255,-3,2,2018-03-04,1
review1270,361,-4,1,2018-03-04,2
review1271,272,-2,2,2018-03-07,5
review1272,217,-3,1,2018-03-06,1
review1273,335,-2,2,2018-03-02,1
review1274,155,-1,3,2018-03-25,1
review1275,225,-3,3,2018-03-30,3
review1276,513,-3,2,2018-02-28,1
review1277,203,-3,3,2018-03-25,5
review1278,476,-3,2,2018-03-29,3
review1279,127,-1,2,2018-03-11,1
review1280,213,-1,3,2018-03-11,4
review1281,363,-3,1,2018-03-17,3
review1282,253,-3,1,2018-03-15,1
review1283,399,-3,2,2018-03-14,1
review1284,177,-1,1,2018-02-27,1
review1285,261,-2,2,2018-03-02,3
review1286,126,-2,2,2018-03-03,1
review1287,239,-1,1,2018-03-03,3
review1288,227,-3,3,2018-03-20,1
review1289,282,-1,3,2018-03-23,3
review1290,166,-4,2,2018-02-27,2
review1291,345,-2,2,2018-03-12,1
review1292,161,-3,1,2018-03-15,1
review1293,439,-3,2,2018-03-28,5
review1294,205,-3,2,2018-03-22,1
review1295,168,-2,1,2018-03-25,3
review1296,164,-1,1,2018-02-24,3
review1297,307,-1,3,2018-04-02,2
review1298,410,-3,3,2018-03-10,3
review1299,164,-3,3,2018-02-24,1
review1300,200,-1,2,2018-03-18,2
review1301,248,-2,2,2018-03-08,3
review1302,739,-3,3,2018-03-01,1
review1303,249,-1,1,2018-03-17,1
review1304,359,-1,2,2018-03-18,1
review1305,623,-3,2,2018-03-06,2
review1306,428,-4,2,2018-03-28,1
review1307,193,-3,2,2018-03-24,1
review1308,15,-1,3,2018-02-24,5
review1309,188,-2,3,2018-03-22,1
review1310,202,-3,1,2018-03-29,2
review1311,132,-1,1,2018-03-27,2
review1312,138,-4,1,2018-03-13,1
review1313,287,-4,1,2018-03-17,1
review1314,740,-3,2,2018-02-25,1
review1315,346,-2,4,2018-03-29,5
review1316,213,-3,2,2018-03-03,1
review1317,182,-3,2,2018-03-19,1
review1318,208,-2,2,2018-03-10,5
review1319,122,-1,1,2018-03-04,1
review1320,469,-3,3,2018-03-17,1
review1321,182,-3,2,2018-03-26,2
review1322,154,-1,2,2018-02-23,2
review1323,692,-3,2,2018-03-30,3
review1324,152,-1,2,2018-02-22,3
review1325,241,-3,3,2018-03-16,2
review1326,178,-3,3,2018-03-18,2
review1327,272,-1,1,2018-03-24,1
review1328,899,-2,3,2018-03-30,2
review1329,566,-2,3,2018-03-17,1
review1330,124,-3,3,2018-03-26,2
review1331,753,-2,2,2018-03-30,3
review1332,456,-1,3,2018-03-18,3
review1333,746,-5,2,2018-03-10,2
review1334,306,-2,2,2018-02-24,1
review1335,659,-2,2,2018-03-14,1
review1336,165,-2,3,2018-03-16,1
review1337,83,-3,1,2018-02-27,1
review1338,766,-2,3,2018-02-26,2
review1339,159,-3,2,2018-02-25,1
review1340,186,-2,1,2018-03-30,1
review1341,98,-4,1,2018-03-03,1
review1342,262,-2,2,2018-03-16,1
review1343,162,-1,3,2018-03-18,3
review1344,342,-1,3,2018-02-22,4
review1345,284,-1,3,2018-03-18,1
review1346,454,-2,3,2018-03-15,3
review1347,338,-2,4,2018-03-24,2
review1348,311,-2,2,2018-03-29,1
review1349,179,-1,1,2018-02-24,1
review1350,213,-3,1,2018-03-16,2
review1351,89,-4,3,2018-04-30,1
review1352,122,-2,2,2018-03-10,2
review1353,495,-2,3,2018-03-17,2
review1354,138,-3,1,2018-03-09,3
review1355,220,-2,1,2018-03-08,1
review1356,96,-1,2,2018-03-20,2
review1357,161,-2,2,2018-04-08,1
review1358,178,-1,3,2018-03-14,3
review1359,140,-1,3,2018-03-24,3
review1360,118,-2,1,2018-03-23,1
review1361,245,-1,3,2018-03-02,3
review1362,97,-3,1,2018-04-15,1
review1363,172,-2,3,2018-02-27,3
review1364,165,-2,2,2018-03-04,3
review1365,116,-3,1,2018-03-25,1
review1366,521,-3,4,2018-03-09,5
review1367,603,-4,3,2018-03-10,1
review1368,413,-2,2,2018-03-15,2
review1369,122,-4,1,2018-03-21,1
review1370,119,-1,1,2018-03-27,1
review1371,65,-1,1,2018-02-23,1
review1372,287,-2,3,2018-03-25,3
review1373,228,-2,3,2018-02-23,5
review1374,77,-1,3,2018-03-13,2
review1375,298,-2,3,2018-03-29,4
review1376,135,-1,3,2018-03-28,5
review1377,187,-2,3,2018-02-27,2
review1378,87,-3,3,2018-03-17,1
review1379,221,-2,3,2018-03-24,4
review1380,238,-2,1,2018-03-28,3
review1381,67,-4,2,2018-03-04,3
review1382,111,-1,3,2018-03-13,3
review1383,246,-2,1,2018-03-19,3
review1384,244,-1,3,2018-03-26,5
review1385,250,-1,1,2018-02-24,4
review1386,260,-2,1,2018-03-24,4
review1387,239,-3,2,2018-04-04,1
review1388,233,-1,2,2018-03-18,1
review1389,309,-4,3,2018-03-30,1
review1390,244,-1,2,2018-02-24,1
review1391,142,-1,1,2018-03-02,4
review1392,108,-1,3,2018-03-12,2
review1393,224,-1,3,2018-03-08,1
review1394,214,-2,1,2018-03-14,2
review1395,195,-1,1,2018-03-12,5
review1396,190,-1,1,2018-03-16,1
review1397,316,-4,2,2018-03-21,3
review1398,239,-3,1,2018-03-10,2
review1399,145,-1,1,2018-02-24,2
review1400,62,-4,1,2018-03-04,2
review1401,179,-1,1,2018-02-27,3
review1402,175,-1,1,2018-03-07,1
review1403,225,-3,2,2018-03-10,1
review1404,188,-1,1,2018-03-12,3
review1405,194,-2,1,2018-03-18,1
review1406,179,-2,1,2018-02-27,1
review1407,297,-3,1,2018-03-14,1
review1408,286,-4,2,2018-03-16,1
review1409,208,-3,1,2018-03-15,2
review1410,169,-2,1,2018-03-26,1
review1411,107,-1,2,2018-02-22,2
review1412,184,-1,1,2018-03-03,1
review1413,187,-2,2,2018-03-14,2
review1414,153,-1,1,2018-03-21,1
review1415,221,-3,1,2018-03-28,1
review1416,154,-2,1,2018-03-11,1
review1417,184,-1,2,2018-03-18,1
review1418,238,-2,2,2018-03-29,4
review1419,448,-1,1,2018-03-21,2
review1420,264,-1,1,2018-02-23,1
review1421,123,-5,3,2018-02-26,2
review1422,148,-3,1,2018-03-26,1
review1423,73,-1,1,2018-02-23,2
review1424,239,-1,2,2018-03-11,3
review1425,185,-2,3,2018-03-23,1
review1426,126,-2,1,2018-03-27,2
review1427,202,-1,3,2018-03-27,2
review1428,116,-2,1,2018-03-05,5
review1429,57,-1,3,2018-04-20,1
review1430,150,-1,2,2018-02-26,5
review1431,140,-2,1,2018-02-27,1
review1432,146,-1,1,2018-03-18,1
review1433,166,-1,1,2018-03-22,2
review1434,125,-1,2,2018-03-26,3
review1435,220,-1,4,2018-03-01,4
review1436,142,-1,1,2018-02-28,1
review1437,139,-3,1,2018-03-02,1
review1438,179,-2,2,2018-03-09,1
review1439,143,-1,1,2018-03-07,1
review1440,141,-2,2,2018-03-07,1
review1441,146,-3,2,2018-03-14,4
review1442,133,-4,1,2018-03-21,2
review1443,178,-2,2,2018-02-27,1
review1444,153,-1,2,2018-03-04,1
