Review,Length,Negative,Positive,Date,Stars
review1445,32,-1,1,2017-07-23,1
review1446,82,-1,1,2017-07-12,1
review1447,88,-1,1,2017-07-23,4
review1448,83,-1,3,2017-07-17,3
review1449,72,-1,1,2017-07-23,1
review1450,54,-1,1,2017-07-12,4
review1451,48,-1,1,2017-07-06,1
review1452,47,-1,1,2017-07-11,3
review1453,109,-5,1,2017-07-13,2
review1454,26,-1,2,2017-07-06,1
review1455,113,-1,1,2017-07-24,2
review1456,65,-1,1,2017-07-11,1
review1457,94,-1,3,2017-07-04,3
review1458,93,-1,1,2017-07-08,2
review1459,78,-1,2,2017-07-03,1
review1460,105,-1,1,2017-07-20,2
review1461,54,-1,1,2017-07-22,5
review1462,75,-1,1,2017-07-21,1
review1463,70,-1,2,2017-07-21,1
review1464,82,-2,1,2017-07-04,2
review1465,78,-1,1,2017-07-25,3
review1466,87,-1,1,2017-09-21,4
review1467,28,-3,2,2017-07-10,1
review1468,36,-3,2,2017-07-13,1
review1469,19,-1,1,2017-07-10,2
review1470,66,-3,2,2017-07-04,2
review1471,13,-1,1,2017-07-07,1
review1472,183,-2,1,2017-07-14,1
review1473,179,-2,1,2017-07-05,2
review1474,82,-2,3,2017-07-17,5
review1475,70,-1,1,2017-07-18,2
review1476,70,-1,1,2017-07-13,2
review1477,92,-2,1,2017-07-08,1
review1478,62,-1,1,2017-07-06,2
review1479,108,-2,1,2017-07-15,4
review1480,37,-2,1,2017-07-03,3
review1481,26,-2,1,2017-07-24,1
review1482,29,-1,1,2017-07-04,5
review1483,15,-2,1,2017-07-12,1
review1484,59,-1,2,2017-07-09,4
review1485,27,-1,1,2017-07-22,1
review1486,80,-1,1,2017-07-13,2
review1487,88,-1,1,2017-07-23,4
review1488,76,-1,2,2017-08-16,5
review1489,109,-3,1,2017-07-19,1
review1490,43,-1,1,2017-07-21,1
review1491,51,-1,1,2017-07-03,2
review1492,59,-1,2,2017-07-19,2
review1493,32,-1,2,2017-07-19,5
review1494,71,-1,1,2017-07-12,1
review1495,37,-1,1,2017-07-04,1
review1496,63,-1,3,2017-07-22,1
review1497,94,-1,3,2017-07-04,3
review1498,24,-1,1,2017-07-26,1
review1499,43,-1,1,2017-07-04,1
review1500,81,-3,1,2017-07-12,1
review1501,61,-1,3,2017-07-17,4
review1502,18,-1,1,2017-07-18,3
review1503,59,-2,2,2017-07-09,1
review1504,101,-1,1,2017-08-19,1
review1505,17,-1,3,2017-07-16,3
review1506,28,-1,1,2017-07-05,1
review1507,42,-1,1,2017-07-15,1
review1508,18,-1,1,2017-07-15,3
review1509,36,-1,1,2017-07-14,2
review1510,18,-1,1,2017-07-11,1
review1511,26,-1,1,2017-07-05,1
review1512,77,-1,3,2017-07-24,5
review1513,41,-1,2,2017-09-30,5
review1514,59,-2,3,2017-07-04,4
review1515,39,-1,1,2017-07-06,1
review1516,12,-1,1,2017-07-23,5
review1517,43,-1,1,2017-07-12,1
review1518,69,-1,1,2017-07-10,1
review1519,43,-1,2,2017-07-13,5
review1520,69,-1,2,2017-07-06,5
review1521,34,-1,1,2017-07-13,1
review1522,18,-1,1,2017-07-16,2
review1523,9,-2,1,2017-07-16,1
review1524,17,-1,3,2017-07-03,5
review1525,29,-1,2,2017-08-02,5
review1526,24,-1,3,2017-07-11,5
review1527,22,-1,3,2017-07-12,4
review1528,20,-1,2,2017-07-12,4
review1529,14,-4,1,2017-07-23,1
review1530,59,-1,2,2017-07-16,5
review1531,48,-1,2,2017-07-17,5
review1532,50,-1,2,2017-07-24,4
review1533,85,-1,3,2017-07-04,5
review1534,40,-1,1,2017-07-19,2
review1535,43,-1,2,2017-07-04,2
review1536,14,-1,1,2017-07-13,1
review1537,22,-1,3,2017-07-17,5
review1538,60,-1,3,2017-07-21,5
review1539,39,-1,1,2017-07-08,5
review1540,31,-1,1,2017-07-05,4
review1541,18,-1,1,2017-07-15,3
review1542,23,-1,3,2017-07-16,5
review1543,44,-1,3,2017-07-21,3
review1544,35,-1,3,2017-07-15,4
review1545,25,-1,1,2017-07-10,1
review1546,18,-1,1,2017-07-11,1
review1547,9,-1,1,2017-07-27,1
review1548,74,-2,1,2017-07-06,5
review1549,35,-1,2,2017-07-06,3
review1550,32,-1,1,2017-07-11,4
review1551,22,-1,3,2017-07-18,5
review1552,26,-1,1,2017-07-22,1
review1553,27,-1,3,2017-07-12,1
review1554,14,-1,1,2017-07-15,1
review1555,13,-1,2,2017-07-13,5
review1556,13,-1,4,2017-07-08,5
review1557,82,-1,2,2017-07-11,1
review1558,18,-1,1,2017-07-21,3
review1559,17,-1,1,2017-07-13,2
review1560,160,-2,1,2017-06-28,3
review1561,8,-1,2,2017-07-07,5
review1562,274,-1,3,2017-06-30,5
review1563,7,-1,3,2017-07-16,5
review1564,214,-4,3,2017-06-28,1
review1565,290,-3,3,2017-06-28,2
review1566,7,-1,3,2017-07-19,5
review1567,220,-4,2,2017-07-01,1
review1568,2,-1,1,2017-07-13,5
review1569,352,-3,3,2017-07-09,3
review1570,219,-3,3,2017-06-28,1
review1571,4,-1,2,2017-07-25,5
review1572,5,-1,3,2017-07-17,5
review1573,269,-3,3,2017-07-02,1
review1574,227,-3,1,2017-06-27,4
review1575,109,-1,1,2017-07-05,3
review1576,225,-3,2,2017-06-30,1
review1577,2,-1,1,2017-07-12,5
review1578,12,-1,2,2017-07-22,5
review1579,3,-1,3,2017-07-10,5
review1580,7,-1,3,2017-07-17,5
review1581,14,-1,4,2017-07-26,1
review1582,239,-4,3,2017-07-02,1
review1583,9,-1,3,2017-07-09,1
review1584,16,-1,3,2017-07-17,5
review1585,197,-2,1,2017-06-27,1
review1586,260,-1,3,2017-06-29,3
review1587,184,-1,1,2017-06-27,1
review1588,10,-1,1,2017-07-03,5
review1589,5,-1,1,2017-07-22,1
review1590,15,-1,2,2017-07-18,5
review1591,7,-1,3,2017-07-10,5
review1592,7,-1,3,2017-07-14,5
review1593,13,-1,2,2017-07-13,5
review1594,12,-1,3,2017-07-12,5
review1595,161,-1,1,2017-06-28,2
review1596,273,-2,4,2017-06-28,1
review1597,242,-1,2,2017-06-29,4
review1598,17,-1,1,2017-07-21,1
review1599,247,-2,2,2017-06-29,1
review1600,122,-2,1,2017-07-03,3
review1601,198,-1,2,2017-07-03,3
review1602,184,-2,2,2017-06-30,4
review1603,160,-1,2,2017-07-01,1
review1604,171,-2,2,2017-06-27,5
review1605,159,-2,1,2017-07-02,3
review1606,125,-2,3,2017-06-28,4
review1607,78,-1,3,2017-06-30,1
review1608,231,-2,1,2017-06-28,1
review1609,138,-3,1,2017-06-29,1
review1610,122,-1,2,2017-06-27,1
review1611,102,-2,1,2017-06-30,1
review1612,189,-2,3,2017-06-28,4
review1613,147,-3,2,2017-07-03,1
review1614,178,-2,1,2017-07-01,1
review1615,214,-4,3,2017-06-28,1
review1616,290,-3,3,2017-06-28,2
review1617,162,-1,3,2017-06-28,2
review1618,236,-2,3,2017-06-28,3
review1619,141,-3,1,2017-06-28,1
review1620,119,-2,3,2017-06-29,1
review1621,117,-1,2,2017-07-02,1
review1622,42,-1,1,2017-06-29,1
review1623,136,-2,2,2017-07-04,3
review1624,69,-1,4,2017-07-04,1
review1625,94,-1,1,2017-06-28,1
review1626,109,-1,1,2017-07-05,3
review1627,374,-1,3,2017-07-02,2
review1628,194,-2,1,2017-06-30,1
review1629,320,-2,3,2017-06-27,2
review1630,179,-1,2,2017-06-28,1
review1631,298,-3,1,2017-07-02,1
review1632,69,-1,1,2017-06-30,1
review1633,157,-1,2,2017-06-30,4
review1634,74,-1,2,2017-06-28,5
review1635,194,-2,3,2017-07-01,1
review1636,206,-1,2,2017-06-28,1
review1637,273,-2,4,2017-06-28,1
review1638,242,-1,2,2017-06-29,4
review1639,244,-2,2,2017-07-02,1
review1640,47,-1,2,2017-06-29,1
review1641,18,-2,1,2017-06-28,1
review1642,72,-1,1,2017-06-30,3
review1643,27,-1,1,2017-07-02,5
review1644,78,-1,3,2017-06-30,1
review1645,78,-1,1,2017-06-30,4
review1646,20,-1,1,2017-07-02,1
review1647,50,-1,1,2017-06-29,1
review1648,70,-1,1,2017-06-28,2
review1649,66,-1,3,2017-07-01,4
review1650,22,-1,2,2017-06-28,1
review1651,62,-1,1,2017-06-29,1
review1652,104,-1,1,2017-07-04,1
review1653,150,-1,1,2017-06-30,5
review1654,50,-1,1,2017-07-02,1
review1655,82,-1,2,2017-06-30,3
review1656,87,-2,1,2017-06-30,1
review1657,75,-1,1,2017-07-03,4
review1658,113,-1,1,2017-07-01,5
review1659,42,-1,1,2017-06-29,1
review1660,95,-1,3,2017-07-01,1
review1661,80,-1,3,2017-07-03,5
review1662,69,-1,4,2017-07-04,1
review1663,32,-4,1,2017-06-29,1
review1664,43,-1,1,2017-06-28,5
review1665,67,-1,1,2017-07-02,1
review1666,27,-1,1,2017-07-03,1
review1667,35,-1,1,2017-06-28,2
review1668,99,-1,3,2017-07-01,5
review1669,44,-1,3,2017-06-29,4
review1670,151,-1,1,2017-07-01,5
review1671,17,-1,1,2017-06-29,1
review1672,21,-1,1,2017-06-29,1
review1673,112,-2,3,2017-06-29,3
review1674,141,-2,1,2017-06-27,1
review1675,20,-1,1,2017-06-30,1
review1676,31,-4,1,2017-06-28,2
review1677,135,-1,2,2017-07-01,3
review1678,36,-1,1,2017-07-03,1
review1679,34,-1,1,2017-07-01,1
review1680,13,-1,1,2017-07-04,4
review1681,14,-1,2,2017-06-27,4
review1682,7,-1,1,2017-07-01,1
review1683,7,-1,3,2017-07-03,5
review1684,15,-1,1,2017-06-28,5
review1685,43,-1,1,2017-07-03,3
review1686,66,-1,3,2017-07-01,4
review1687,19,-1,1,2017-06-30,2
review1688,20,-1,1,2017-07-01,2
review1689,509,-4,3,2017-06-23,3
review1690,3,-1,2,2017-07-01,5
review1691,208,-3,1,2017-06-19,1
review1692,390,-3,1,2017-06-14,3
review1693,316,-4,2,2017-06-18,1
review1694,13,-1,2,2017-06-28,5
review1695,3,-1,2,2017-06-30,4
review1696,258,-4,2,2017-06-21,3
review1697,53,-1,2,2017-07-07,5
review1698,17,-1,2,2017-07-13,5
review1699,28,-1,1,2017-07-01,1
review1700,50,-2,3,2017-07-01,5
review1701,246,-2,1,2017-06-16,1
review1702,20,-1,1,2017-07-02,1
review1703,46,-1,1,2017-06-30,3
review1704,9,-1,3,2017-07-01,3
review1705,406,-2,2,2017-06-20,1
review1706,9,-1,1,2017-07-10,5
review1707,27,-1,3,2017-06-28,5
review1708,29,-1,1,2017-07-04,4
review1709,251,-3,1,2017-06-26,2
review1710,4,-1,2,2017-07-31,4
review1711,245,-1,1,2017-06-24,1
review1712,19,-1,3,2017-07-04,5
review1713,235,-1,4,2017-06-19,2
review1714,20,-1,1,2017-06-30,1
review1715,392,-3,3,2017-06-14,5
review1716,22,-1,3,2017-07-01,5
review1717,322,-3,2,2017-06-22,1
review1718,74,-1,3,2017-06-27,5
review1719,14,-1,3,2017-07-04,5
review1720,566,-3,3,2017-06-23,2
review1721,338,-2,1,2017-06-21,2
review1722,579,-4,4,2017-06-14,1
review1723,250,-3,2,2017-06-18,3
review1724,404,-2,1,2017-06-12,2
review1725,262,-1,2,2017-06-27,2
review1726,346,-1,2,2017-06-20,1
review1727,170,-4,1,2017-06-21,1
review1728,120,-2,1,2017-06-26,1
review1729,645,-2,3,2017-06-21,1
review1730,150,-1,3,2017-06-17,3
review1731,509,-4,3,2017-06-23,3
review1732,149,-2,2,2017-06-14,1
review1733,633,-4,2,2017-06-23,2
review1734,681,-3,3,2017-06-17,1
review1735,74,-1,1,2017-06-21,1
review1736,556,-4,2,2017-06-23,1
review1737,349,-2,1,2017-06-23,2
review1738,226,-3,2,2017-06-23,1
review1739,134,-2,1,2017-06-18,1
review1740,949,-4,3,2017-06-14,1
review1741,322,-4,1,2017-06-18,1
review1742,180,-1,2,2017-06-17,3
review1743,114,-1,1,2017-06-24,3
review1744,591,-4,3,2017-06-18,1
review1745,190,-4,1,2017-06-13,1
review1746,482,-2,3,2017-06-26,4
review1747,303,-2,2,2017-06-22,4
review1748,140,-3,1,2017-06-22,1
review1749,191,-2,1,2017-06-16,1
review1750,252,-4,2,2017-06-15,2
review1751,374,-4,1,2017-06-13,1
review1752,251,-3,1,2017-06-26,2
review1753,348,-1,1,2017-06-22,1
review1754,235,-4,1,2017-06-14,1
review1755,320,-3,3,2017-06-13,2
review1756,143,-3,3,2017-06-21,1
review1757,105,-1,1,2017-06-27,2
review1758,207,-2,2,2017-06-16,3
review1759,215,-2,1,2017-06-15,3
review1760,101,-4,1,2017-06-13,2
review1761,329,-2,1,2017-06-25,1
review1762,204,-2,1,2017-06-24,2
review1763,172,-1,1,2017-06-15,1
review1764,498,-4,3,2017-06-23,2
review1765,145,-2,1,2017-06-15,2
review1766,302,-2,1,2017-06-23,1
review1767,168,-3,3,2017-06-18,2
review1768,161,-1,2,2017-06-18,1
review1769,101,-1,1,2017-06-27,4
review1770,258,-2,2,2017-06-20,3
review1771,131,-2,2,2017-06-18,1
review1772,170,-4,1,2017-06-21,1
review1773,159,-1,1,2017-06-14,3
review1774,92,-1,3,2017-06-15,5
review1775,207,-4,1,2017-06-22,1
review1776,124,-1,2,2017-06-20,2
review1777,127,-3,1,2017-06-22,1
review1778,103,-4,2,2017-06-25,3
review1779,78,-1,1,2017-06-21,1
review1780,133,-3,2,2017-06-27,1
review1781,134,-2,1,2017-06-18,1
review1782,123,-3,1,2017-06-27,1
review1783,193,-3,2,2017-06-22,2
review1784,223,-4,1,2017-06-23,2
review1785,258,-2,3,2017-06-27,4
review1786,134,-1,2,2017-07-03,1
review1787,140,-3,3,2017-06-19,1
review1788,167,-3,1,2017-06-23,1
review1789,117,-1,2,2017-06-25,3
review1790,305,-2,2,2017-06-17,1
review1791,232,-2,1,2017-06-23,5
review1792,66,-5,1,2017-06-19,1
review1793,122,-1,1,2017-06-22,1
review1794,143,-3,3,2017-06-21,1
review1795,99,-2,3,2017-06-21,1
review1796,329,-2,2,2017-06-15,3
review1797,135,-2,4,2017-06-14,5
review1798,216,-4,1,2017-06-21,1
review1799,215,-2,1,2017-06-15,3
review1800,165,-1,2,2017-06-15,2
review1801,95,-1,1,2017-06-13,1
review1802,67,-1,1,2017-06-15,3
review1803,164,-1,2,2017-06-27,1
review1804,98,-1,2,2017-06-15,2
review1805,41,-1,1,2017-06-19,1
review1806,60,-1,1,2017-06-14,1
review1807,87,-3,1,2017-06-20,1
review1808,122,-1,3,2017-06-18,4
review1809,124,-2,3,2017-06-20,5
review1810,59,-2,1,2017-06-14,5
review1811,159,-1,1,2017-06-14,3
review1812,54,-1,1,2017-06-22,1
review1813,83,-1,1,2017-06-14,1
review1814,172,-2,3,2017-06-24,2
review1815,106,-3,1,2017-08-22,2
review1816,217,-1,4,2017-06-20,2
review1817,142,-2,4,2017-06-23,5
review1818,107,-2,2,2017-06-17,4
review1819,136,-1,1,2017-06-20,1
review1820,78,-1,1,2017-06-21,1
review1821,81,-2,1,2017-06-23,1
review1822,86,-2,1,2017-06-25,1
review1823,76,-2,1,2017-06-24,2
review1824,109,-4,1,2017-06-18,1
review1825,89,-1,2,2017-06-14,3
review1826,134,-1,2,2017-07-03,1
review1827,26,-1,1,2017-06-18,1
review1828,185,-1,2,2017-06-14,1
review1829,210,-4,3,2017-06-26,2
review1830,294,-1,2,2017-06-24,1
review1831,305,-2,2,2017-06-17,1
review1832,104,-1,2,2017-06-19,1
review1833,135,-2,3,2017-06-27,1
review1834,140,-1,3,2017-06-26,5
review1835,117,-3,1,2017-06-22,1
review1836,47,-1,1,2017-06-23,1
review1837,66,-5,1,2017-06-19,1
review1838,81,-1,1,2017-06-25,1
review1839,78,-1,2,2017-06-23,3
review1840,95,-1,3,2017-06-27,5
review1841,61,-1,3,2017-07-15,2
review1842,100,-2,1,2017-08-04,1
review1843,59,-3,1,2017-06-13,1
review1844,72,-1,2,2017-06-17,5
review1845,152,-3,1,2017-07-01,1
review1846,80,-1,3,2017-06-21,5
review1847,48,-1,1,2017-06-25,3
review1848,59,-2,1,2017-06-14,5
review1849,66,-1,1,2017-06-13,5
review1850,54,-1,1,2017-06-22,1
review1851,100,-1,1,2017-06-22,1
review1852,55,-1,1,2017-06-18,1
review1853,111,-1,1,2017-06-25,1
review1854,43,-3,1,2017-06-22,1
review1855,24,-1,1,2017-06-18,2
review1856,114,-1,1,2017-06-14,1
review1857,52,-1,1,2017-06-22,2
review1858,24,-1,1,2017-06-17,1
review1859,74,-1,2,2017-06-21,4
review1860,44,-1,1,2017-06-18,1
review1861,169,-1,1,2017-06-20,1
review1862,61,-1,3,2017-06-18,4
review1863,34,-1,1,2017-06-22,1
review1864,92,-1,2,2017-06-22,5
review1865,35,-1,1,2017-06-16,1
review1866,75,-1,1,2017-06-15,1
review1867,26,-1,1,2017-06-18,1
review1868,44,-1,1,2017-06-25,1
review1869,48,-2,1,2017-06-13,1
review1870,40,-1,1,2017-06-18,1
review1871,21,-1,1,2017-06-23,1
review1872,32,-1,1,2017-06-21,1
review1873,37,-1,1,2017-06-14,1
review1874,40,-1,1,2017-06-18,1
review1875,51,-1,1,2017-06-15,1
review1876,32,-1,1,2017-06-25,1
review1877,75,-1,1,2017-06-16,1
review1878,11,-3,1,2017-06-20,2
review1879,90,-1,3,2017-06-17,4
review1880,19,-1,1,2017-06-13,1
review1881,15,-1,3,2017-06-16,5
review1882,27,-1,3,2017-06-13,4
review1883,3,-1,1,2017-07-02,4
review1884,15,-1,3,2017-06-13,5
review1885,18,-2,1,2017-06-24,1
review1886,4,-1,1,2017-06-18,1
review1887,57,-1,3,2017-06-27,5
review1888,63,-1,2,2017-06-15,5
review1889,10,-1,1,2017-06-18,1
review1890,48,-1,1,2017-06-26,3
review1891,48,-1,1,2017-06-23,2
review1892,17,-1,2,2017-06-19,5
review1893,14,-1,1,2017-07-20,4
review1894,12,-1,3,2017-06-28,5
review1895,9,-1,3,2017-06-20,5
review1896,18,-1,1,2017-06-23,1
review1897,46,-1,3,2017-07-31,5
review1898,38,-1,4,2017-06-28,5
review1899,35,-1,1,2017-06-18,5
review1900,12,-1,3,2017-06-28,5
review1901,25,-2,1,2017-06-19,1
review1902,17,-1,1,2017-06-16,1
review1903,55,-1,3,2017-06-26,5
review1904,8,-1,1,2017-06-20,1
review1905,22,-1,3,2017-06-16,5
review1906,7,-1,3,2017-06-24,5
review1907,9,-1,3,2017-06-23,5
review1908,15,-1,1,2017-06-26,1
review1909,13,-1,3,2017-06-20,5
review1910,16,-1,2,2017-06-26,4
review1911,21,-1,1,2017-06-23,1
review1912,65,-1,2,2017-06-19,5
review1913,43,-1,3,2017-06-27,5
review1914,75,-1,1,2017-06-16,1
review1915,5,-2,1,2017-06-25,1
review1916,19,-1,2,2017-06-16,5
review1917,11,-3,1,2017-06-20,2
review1918,9,-2,1,2017-06-22,1
review1919,15,-1,3,2017-06-23,5
review1920,348,-1,2,2017-06-10,5
review1921,305,-4,1,2017-05-26,1
review1922,248,-1,3,2017-06-09,1
review1923,352,-3,3,2017-05-31,1
review1924,317,-1,1,2017-05-27,5
review1925,205,-3,2,2017-06-09,5
review1926,132,-4,1,2017-06-09,2
review1927,64,-1,1,2017-06-11,1
review1928,728,-2,2,2017-06-02,4
review1929,4,-1,1,2017-06-18,1
review1930,253,-3,3,2017-06-01,2
review1931,147,-1,2,2017-06-09,1
review1932,216,-3,1,2017-05-31,2
review1933,163,-4,3,2017-06-10,1
review1934,23,-1,2,2017-06-25,5
review1935,329,-4,3,2017-05-26,1
review1936,105,-1,3,2017-06-10,5
review1937,319,-5,2,2017-05-28,1
review1938,301,-4,2,2017-05-29,1
review1939,393,-2,3,2017-05-29,1
review1940,714,-3,2,2017-08-02,1
review1941,7,-1,3,2017-06-24,5
review1942,36,-1,2,2017-06-11,3
review1943,49,-1,1,2017-06-10,1
review1944,383,-4,3,2017-05-27,1
review1945,259,-1,3,2017-06-07,1
review1946,117,-1,1,2017-06-10,1
review1947,484,-3,2,2017-06-01,1
review1948,188,-3,1,2017-06-01,2
review1949,7,-1,3,2017-06-28,5
review1950,542,-3,2,2017-05-27,1
review1951,269,-2,2,2017-05-31,1
review1952,379,-4,3,2017-06-05,2
review1953,583,-3,3,2017-06-15,1
review1954,24,-1,1,2017-06-19,5
review1955,172,-4,1,2017-06-03,3
review1956,5,-2,1,2017-06-25,1
review1957,49,-1,1,2017-06-10,1
review1958,121,-1,1,2017-06-11,1
review1959,240,-2,1,2017-06-01,1
review1960,755,-2,2,2017-05-28,5
review1961,226,-3,3,2017-05-29,2
review1962,474,-3,2,2017-06-09,1
review1963,390,-2,2,2017-05-27,1
review1964,209,-3,2,2017-06-01,1
review1965,352,-3,3,2017-05-31,1
review1966,241,-2,1,2017-06-09,1
review1967,226,-1,1,2017-06-05,2
review1968,196,-4,1,2017-05-31,1
review1969,409,-2,3,2017-06-02,2
review1970,420,-3,1,2017-05-27,3
review1971,203,-4,1,2017-06-10,2
review1972,301,-3,1,2017-05-31,1
review1973,163,-4,3,2017-05-29,1
review1974,146,-3,1,2017-05-28,1
review1975,120,-3,1,2017-05-29,2
review1976,469,-4,2,2017-06-03,3
review1977,216,-3,1,2017-05-31,2
review1978,142,-3,1,2017-05-29,1
review1979,353,-2,1,2017-05-28,1
review1980,166,-1,2,2017-06-08,5
review1981,240,-4,2,2017-06-13,1
review1982,267,-1,3,2017-06-10,1
review1983,229,-1,2,2017-05-30,1
review1984,393,-2,3,2017-05-29,1
review1985,201,-2,4,2017-06-02,3
review1986,203,-3,3,2017-05-31,1
review1987,363,-4,3,2017-05-27,1
review1988,279,-2,3,2017-06-09,3
review1989,378,-3,3,2017-06-03,1
review1990,134,-3,1,2017-06-08,2
review1991,150,-2,3,2017-05-27,1
review1992,451,-3,2,2017-06-01,4
review1993,379,-4,3,2017-06-05,2
review1994,140,-3,2,2017-06-03,1
review1995,172,-4,1,2017-06-03,3
review1996,284,-1,3,2017-06-03,2
review1997,296,-3,1,2017-05-31,1
review1998,161,-3,1,2017-07-08,3
review1999,297,-4,3,2017-06-07,2
review2000,190,-1,1,2017-06-04,2
review2001,130,-3,2,2017-05-29,1
review2002,228,-3,1,2017-06-03,1
review2003,102,-4,1,2017-05-31,1
review2004,209,-3,2,2017-06-01,1
review2005,241,-2,1,2017-06-09,1
review2006,187,-2,3,2017-06-05,1
review2007,99,-1,1,2017-05-26,2
review2008,191,-4,1,2017-05-27,3
review2009,127,-2,2,2017-05-30,1
review2010,293,-3,1,2017-05-29,2
review2011,228,-1,2,2017-06-11,1
review2012,259,-3,1,2017-06-02,1
review2013,157,-1,3,2017-06-06,5
review2014,175,-3,1,2017-05-27,3
review2015,105,-1,1,2017-06-11,2
review2016,127,-1,4,2017-06-03,3
review2017,177,-4,3,2017-06-01,1
review2018,216,-3,2,2017-06-04,3
review2019,145,-1,1,2017-06-12,1
review2020,119,-2,1,2017-05-28,1
review2021,134,-1,1,2017-06-07,2
review2022,142,-3,1,2017-05-27,1
review2023,102,-3,1,2017-06-03,2
review2024,123,-4,3,2017-05-27,1
review2025,203,-3,3,2017-05-31,1
review2026,125,-4,3,2017-06-13,4
review2027,275,-3,1,2017-06-04,1
review2028,187,-5,3,2017-05-31,1
review2029,134,-3,1,2017-05-29,1
review2030,423,-3,1,2017-06-04,1
review2031,41,-1,1,2017-06-12,1
review2032,46,-1,1,2017-06-04,2
review2033,75,-4,1,2017-05-27,1
review2034,180,-3,2,2017-06-11,1
review2035,138,-2,2,2017-10-05,1
review2036,191,-1,2,2017-06-03,3
review2037,217,-3,3,2017-06-04,1
review2038,159,-1,3,2017-06-01,1
review2039,104,-3,3,2017-05-27,1
review2040,95,-1,1,2017-06-04,1
review2041,75,-4,1,2017-06-05,1
review2042,83,-1,1,2017-06-09,1
review2043,139,-1,1,2017-06-05,2
review2044,259,-4,2,2017-05-28,2
review2045,180,-1,3,2017-06-12,5
review2046,82,-1,1,2017-05-31,1
review2047,132,-3,2,2017-05-27,1
review2048,76,-3,1,2017-06-03,1
review2049,99,-1,1,2017-05-26,2
review2050,228,-1,2,2017-06-11,1
review2051,116,-3,1,2017-05-28,1
review2052,107,-3,1,2017-06-04,1
review2053,76,-1,2,2017-06-05,2
review2054,69,-2,1,2017-06-04,1
review2055,76,-4,2,2017-06-03,1
review2056,91,-1,2,2017-05-27,3
review2057,127,-1,4,2017-06-03,3
review2058,290,-1,2,2017-06-03,4
review2059,86,-1,1,2017-06-11,1
review2060,235,-1,1,2017-06-09,1
review2061,94,-3,1,2017-06-02,1
review2062,119,-2,1,2017-05-28,1
review2063,60,-1,1,2017-05-27,2
review2064,79,-2,1,2017-06-05,1
review2065,75,-4,1,2017-05-26,1
review2066,114,-1,2,2017-05-27,5
review2067,174,-1,1,2017-06-09,1
review2068,224,-3,2,2017-06-02,1
review2069,290,-4,1,2017-06-12,2
review2070,195,-1,1,2017-05-29,3
review2071,114,-3,1,2017-06-04,1
review2072,111,-2,1,2017-06-11,1
review2073,184,-4,1,2017-06-08,2
review2074,130,-1,1,2017-05-26,1
review2075,95,-1,1,2017-06-11,1
review2076,198,-1,1,2017-05-30,1
review2077,196,-4,2,2017-05-30,1
review2078,246,-2,2,2017-06-06,4
review2079,274,-3,2,2017-06-06,1
review2080,63,-2,1,2017-05-26,3
review2081,69,-2,1,2017-05-31,1
review2082,124,-1,1,2017-05-27,1
review2083,74,-1,1,2017-06-01,1
review2084,74,-3,1,2017-05-30,1
review2085,141,-3,2,2017-05-27,1
review2086,70,-1,1,2017-06-01,1
review2087,62,-1,1,2017-06-02,1
