Review,Length,Negative,Positive,Date,Stars
review733,228,-3,3,2018-03-23,1
review734,866,-3,3,2018-03-20,1
review735,169,-3,2,2018-04-14,1
review736,215,-1,2,2018-04-20,2
review737,225,-2,2,2018-03-19,2
review738,320,-3,3,2018-04-04,3
review739,199,-1,1,2018-04-10,3
review740,168,-4,1,2018-04-16,1
review741,210,-3,2,2018-04-13,3
review742,279,-2,2,2018-03-29,2
review743,245,-4,2,2018-05-08,1
review744,228,-1,2,2018-04-11,3
review745,172,-2,2,2018-04-23,1
review746,223,-1,2,2018-04-22,1
review747,272,-1,2,2018-03-28,2
review748,254,-3,1,2018-03-25,1
review749,620,-4,1,2018-03-24,1
review750,262,-5,2,2018-04-19,1
review751,374,-1,2,2018-04-16,1
review752,858,-1,2,2018-04-25,1
review753,477,-2,2,2018-03-27,4
review754,430,-2,3,2018-04-20,1
review755,233,-4,1,2018-04-11,1
review756,227,-2,3,2018-04-11,4
review757,240,-1,3,2018-04-20,3
review758,177,-2,2,2018-03-31,1
review759,136,-4,1,2018-04-18,1
review760,292,-2,2,2018-04-12,1
review761,207,-3,2,2018-04-21,1
review762,142,-3,1,2018-04-04,1
review763,672,-3,3,2018-04-17,1
review764,190,-1,1,2018-04-19,1
review765,272,-2,2,2018-04-05,1
review766,370,-3,1,2018-03-19,1
review767,549,-3,3,2018-04-11,1
review768,649,-2,2,2018-03-21,1
review769,475,-2,3,2018-04-01,1
review770,456,-5,3,2018-04-11,2
review771,244,-2,1,2018-04-25,1
review772,115,-1,2,2018-04-04,2
review773,242,-1,2,2018-03-20,3
review774,570,-2,2,2018-04-05,3
review775,190,-2,3,2018-04-17,2
review776,167,-2,3,2018-03-22,4
review777,20,-1,1,2018-04-02,1
review778,112,-4,2,2018-04-07,1
review779,193,-1,2,2018-04-18,1
review780,125,-2,4,2018-04-22,2
review781,183,-3,3,2018-04-10,3
review782,162,-4,1,2018-04-20,3
review783,182,-3,3,2018-04-05,1
review784,182,-1,2,2018-03-27,4
review785,136,-3,3,2018-04-16,2
review786,145,-3,1,2018-03-30,1
review787,242,-2,1,2018-04-02,1
review788,210,-2,2,2018-04-01,4
review789,707,-2,2,2018-04-19,1
review790,159,-2,2,2018-05-16,1
review791,342,-2,3,2018-04-12,3
review792,191,-2,1,2018-03-17,1
review793,92,-4,1,2018-04-21,2
review794,264,-2,2,2018-03-19,1
review795,156,-2,2,2018-04-03,1
review796,167,-1,2,2018-04-13,2
review797,590,-2,3,2018-04-13,2
review798,111,-1,3,2018-03-19,1
review799,640,-2,1,2018-04-06,3
review800,188,-3,1,2018-04-03,1
review801,464,-1,3,2018-03-24,3
review802,150,-2,2,2018-04-14,3
review803,121,-3,2,2018-04-19,1
review804,279,-1,2,2018-04-16,2
review805,180,-4,2,2018-03-29,1
review806,163,-3,2,2018-04-22,3
review807,450,-1,3,2018-03-26,4
review808,164,-3,2,2018-03-26,1
review809,74,-3,1,2018-04-03,1
review810,191,-1,2,2018-04-24,2
review811,130,-1,2,2018-04-01,2
review812,141,-3,2,2018-04-03,1
review813,555,-2,2,2018-04-20,2
review814,163,-1,1,2018-05-05,1
review815,183,-2,1,2018-04-05,1
review816,76,-2,1,2018-04-18,1
review817,233,-3,3,2018-04-03,3
review818,91,-4,1,2018-03-23,1
review819,240,-2,2,2018-04-17,1
review820,474,-4,2,2018-03-24,1
review821,2079,-3,3,2018-04-10,1
review822,110,-3,1,2018-04-25,1
review823,263,-3,2,2018-04-12,1
review824,305,-2,2,2018-04-01,1
review825,253,-2,1,2018-03-26,1
review826,137,-3,2,2018-04-12,1
review827,285,-2,3,2018-04-02,3
review828,253,-1,2,2018-04-14,3
review829,328,-1,3,2018-04-02,5
review830,142,-1,2,2018-04-14,2
review831,211,-1,1,2018-03-27,1
review832,269,-2,1,2018-03-31,1
review833,91,-3,3,2018-03-20,1
review834,194,-2,2,2018-04-02,1
review835,149,-1,2,2018-04-13,1
review836,74,-3,1,2018-04-17,1
review837,236,-1,2,2018-04-05,1
review838,259,-4,1,2018-03-21,1
review839,112,-2,1,2018-03-23,1
review840,164,-2,2,2018-03-21,2
review841,253,-3,2,2018-03-25,1
review842,165,-1,2,2018-03-26,1
review843,168,-1,1,2018-03-25,1
review844,313,-2,2,2018-04-09,1
review845,180,-3,1,2018-04-04,1
review846,176,-2,1,2018-04-10,1
review847,172,-2,1,2018-04-08,2
review848,77,-1,2,2018-04-15,1
review849,119,-1,1,2018-04-16,1
review850,288,-1,2,2018-03-27,1
review851,238,-2,2,2018-03-25,1
review852,138,-3,1,2018-03-27,1
review853,164,-2,1,2018-04-03,1
review854,200,-2,2,2018-04-14,1
review855,331,-2,2,2018-03-23,1
review856,351,-3,3,2018-04-12,1
review857,158,-2,1,2018-04-12,1
review858,133,-1,1,2018-03-23,1
review859,141,-1,1,2018-04-03,1
review860,144,-2,1,2018-04-09,1
review861,131,-1,2,2018-04-14,3
review862,165,-1,2,2018-04-06,2
review863,82,-2,1,2018-03-19,1
review864,276,-2,2,2018-03-26,1
review865,193,-3,1,2018-03-23,1
review866,467,-3,2,2018-04-15,3
review867,199,-3,2,2018-04-02,1
review868,162,-1,1,2018-04-07,1
review869,139,-2,1,2018-03-19,1
review870,235,-1,1,2018-03-27,1
review871,94,-2,1,2018-03-28,1
review872,134,-2,1,2018-04-08,1
review873,101,-1,3,2018-04-15,5
review874,407,-1,1,2018-04-09,1
review875,170,-1,2,2018-04-19,1
review876,160,-1,2,2018-03-25,4
review877,348,-2,2,2018-04-17,1
review878,112,-1,1,2018-04-06,1
review879,611,-3,3,2018-04-09,1
review880,301,-2,3,2018-04-17,3
review881,88,-2,2,2018-04-12,1
review882,157,-1,1,2018-04-03,1
review883,805,-2,3,2018-04-01,1
review884,101,-4,1,2018-04-01,1
review885,166,-1,1,2018-04-04,1
review886,137,-2,2,2018-03-29,4
review887,116,-1,1,2018-03-29,5
review888,121,-3,2,2018-04-18,1
review889,119,-4,2,2018-03-25,3
review890,99,-1,1,2018-04-13,1
review891,102,-3,1,2018-04-11,2
review892,57,-2,2,2018-04-22,2
review893,218,-1,1,2018-03-21,4
review894,379,-4,2,2018-04-07,1
review895,101,-3,1,2018-03-23,1
review896,115,-1,1,2018-03-27,1
review897,131,-3,1,2018-04-07,4
review898,141,-4,3,2018-03-21,1
review899,101,-1,1,2018-03-29,2
review900,111,-1,1,2018-03-29,1
review901,84,-3,1,2018-04-23,1
review902,116,-3,2,2018-03-23,3
review903,179,-4,1,2018-03-25,1
review904,115,-4,2,2018-03-26,1
review905,122,-1,2,2018-04-04,3
review906,104,-2,1,2018-04-22,1
review907,68,-1,1,2018-03-22,1
review908,107,-2,2,2018-04-05,1
review909,102,-4,1,2018-03-25,1
review910,88,-2,1,2018-03-30,1
review911,171,-1,3,2018-04-14,3
review912,93,-1,1,2018-03-31,1
review913,91,-1,1,2018-04-19,3
review914,104,-3,1,2018-04-24,1
review915,85,-2,2,2018-03-23,1
review916,72,-2,2,2018-04-10,3
review917,117,-1,2,2018-04-06,1
review918,90,-3,3,2018-05-13,1
review919,149,-1,2,2018-03-21,1
review920,74,-3,1,2018-04-12,3
review921,103,-2,2,2018-03-28,1
review922,163,-2,2,2018-04-18,1
review923,279,-3,4,2018-04-10,1
review924,76,-2,1,2018-04-18,1
review925,83,-2,1,2018-04-06,2
review926,249,-1,3,2018-04-21,4
review927,729,-4,2,2018-03-27,1
review928,124,-1,3,2018-04-06,4
review929,84,-1,3,2018-04-01,2
review930,71,-2,1,2018-04-16,2
review931,85,-1,1,2018-03-25,1
review932,81,-3,2,2018-03-30,1
review933,110,-2,1,2018-04-03,1
review934,67,-3,1,2018-04-07,1
review935,55,-2,1,2018-04-16,1
review936,51,-3,1,2018-03-23,1
review937,81,-2,2,2018-04-21,1
review938,46,-2,1,2018-03-19,1
review939,66,-1,1,2018-03-21,1
review940,57,-2,2,2018-03-26,1
review941,171,-1,2,2018-04-08,1
review942,65,-1,1,2018-04-21,2
review943,70,-3,1,2018-04-24,1
review944,93,-1,1,2018-05-11,1
review945,84,-1,1,2018-03-29,1
review946,239,-1,1,2018-04-08,5
review947,76,-3,2,2018-03-23,1
review948,53,-2,1,2018-04-23,1
review949,1248,-2,2,2018-04-19,3
review950,233,-2,1,2018-04-18,2
review951,52,-1,1,2018-04-13,2
review952,45,-1,1,2018-04-02,2
review953,178,-2,1,2018-04-23,2
review954,189,-1,2,2018-03-28,3
review955,114,-3,3,2018-03-28,2
review956,136,-1,3,2018-04-06,2
review957,128,-2,2,2018-04-17,2
review958,41,-1,1,2018-04-07,1
review959,63,-2,1,2018-04-12,1
review960,159,-1,3,2018-03-19,5
review961,69,-3,1,2018-04-20,1
review962,70,-1,1,2018-03-25,3
review963,58,-1,1,2018-04-11,1
review964,77,-2,2,2018-04-22,1
review965,63,-2,2,2018-04-13,1
review966,122,-2,2,2018-04-20,1
review967,180,-2,1,2018-03-20,1
review968,51,-2,1,2018-03-20,1
review969,89,-1,1,2018-04-22,1
review970,48,-1,1,2018-03-20,1
review971,46,-1,1,2018-03-31,2
review972,37,-4,1,2018-04-24,1
review973,76,-2,3,2018-03-30,4
review974,139,-2,3,2018-04-05,3
review975,160,-1,2,2018-04-10,4
review976,42,-1,1,2018-03-24,1
review977,35,-2,2,2018-03-19,1
review978,104,-1,1,2018-04-20,1
review979,54,-2,2,2018-05-01,1
review980,586,-3,4,2018-03-20,2
review981,49,-1,1,2018-04-22,1
review982,77,-2,1,2018-05-03,1
review983,78,-1,2,2018-03-22,2
review984,48,-1,1,2018-03-29,1
review985,107,-1,1,2018-04-07,4
review986,35,-2,1,2018-04-08,1
review987,146,-1,3,2018-05-10,4
review988,137,-1,2,2018-04-01,3
review989,100,-1,2,2018-04-10,5
review990,43,-3,2,2018-04-22,1
review991,108,-2,1,2018-03-20,1
review992,96,-1,2,2018-03-27,2
review993,36,-1,2,2018-03-24,1
review994,39,-2,1,2018-03-26,2
review995,44,-3,2,2018-04-07,1
review996,37,-2,1,2018-04-20,3
review997,37,-3,1,2018-04-23,1
review998,86,-1,3,2018-03-19,5
review999,41,-1,3,2018-04-23,5
review1000,115,-1,3,2018-04-01,5
review1001,115,-2,1,2018-04-22,5
review1002,101,-1,3,2018-03-29,2
review1003,42,-4,1,2018-04-02,1
review1004,29,-1,1,2018-04-03,1
review1005,63,-1,2,2018-05-02,1
review1006,45,-3,1,2018-04-18,2
review1007,36,-2,1,2018-04-23,1
review1008,71,-1,2,2018-03-18,4
review1009,34,-1,1,2018-04-01,1
review1010,35,-1,2,2018-04-07,1
review1011,41,-4,1,2018-03-31,1
review1012,33,-4,1,2018-04-17,1
review1013,107,-1,3,2018-03-20,5
review1014,144,-1,1,2018-04-17,4
review1015,128,-1,1,2018-04-06,2
review1016,99,-2,1,2018-04-16,1
review1017,58,-1,1,2018-05-09,1
review1018,111,-3,1,2018-03-21,1
review1019,119,-2,3,2018-04-01,5
review1020,30,-1,1,2018-04-14,2
review1021,29,-2,1,2018-03-27,1
review1022,40,-2,1,2018-04-04,1
review1023,35,-1,2,2018-04-10,4
review1024,81,-2,2,2018-05-07,1
review1025,77,-1,1,2018-03-25,4
review1026,121,-1,1,2018-03-30,1
review1027,100,-1,1,2018-04-01,3
review1028,92,-1,1,2018-04-09,1
review1029,32,-1,1,2018-04-13,1
review1030,68,-2,2,2018-04-23,1
review1031,25,-1,1,2018-03-26,1
review1032,113,-1,2,2018-04-04,4
review1033,103,-1,3,2018-04-16,5
review1034,2649,-3,3,2018-03-31,1
review1035,126,-1,3,2018-04-10,5
review1036,62,-4,1,2018-04-17,1
review1037,67,-1,1,2018-04-16,2
review1038,82,-1,2,2018-03-21,1
review1039,106,-1,3,2018-04-11,3
review1040,99,-1,2,2018-03-21,4
review1041,81,-1,2,2018-03-25,3
review1042,81,-1,3,2018-04-19,5
review1043,88,-1,3,2018-04-23,5
review1044,99,-1,3,2018-03-21,4
review1045,31,-1,1,2018-03-22,4
review1046,21,-1,1,2018-03-31,1
review1047,93,-1,2,2018-04-13,1
review1048,34,-3,1,2018-04-24,2
review1049,76,-1,2,2018-03-23,4
review1050,80,-1,3,2018-03-31,5
review1051,83,-1,2,2018-04-01,1
review1052,55,-2,1,2018-04-05,1
review1053,62,-2,1,2018-04-20,1
review1054,38,-1,1,2018-03-25,1
review1055,41,-1,2,2018-03-24,1
review1056,82,-1,2,2018-04-03,2
review1057,69,-1,2,2018-04-13,4
review1058,98,-1,3,2018-03-23,5
review1059,59,-1,1,2018-04-01,3
review1060,42,-1,1,2018-04-16,1
review1061,48,-1,1,2018-04-23,4
review1062,69,-1,1,2018-04-22,3
review1063,55,-1,3,2018-04-08,5
review1064,89,-1,3,2018-04-05,5
review1065,93,-1,3,2018-04-06,4
review1066,16,-1,1,2018-03-20,1
review1067,41,-1,1,2018-03-27,1
review1068,72,-1,1,2018-04-08,3
review1069,68,-1,3,2018-03-24,5
review1070,46,-1,1,2018-04-02,1
review1071,100,-1,1,2018-05-16,2
review1072,38,-1,1,2018-03-23,1
review1073,40,-2,2,2018-04-13,1
review1074,35,-1,1,2018-04-10,5
review1075,74,-1,1,2018-04-08,5
review1076,50,-1,1,2018-03-22,1
review1077,43,-2,1,2018-03-23,1
review1078,29,-1,1,2018-04-11,1
review1079,46,-2,2,2018-03-22,5
review1080,40,-1,1,2018-04-15,1
review1081,32,-1,1,2018-04-01,3
review1082,52,-1,2,2018-04-17,1
review1083,57,-1,1,2018-04-10,4
review1084,53,-1,2,2018-03-18,1
review1085,26,-1,1,2018-03-18,1
review1086,29,-1,2,2018-03-24,1
review1087,32,-1,1,2018-03-31,1
review1088,43,-1,1,2018-04-23,1
review1089,20,-2,1,2018-03-26,1
review1090,28,-1,1,2018-04-09,2
review1091,39,-1,1,2018-04-07,1
review1092,85,-1,3,2018-04-11,3
review1093,20,-1,1,2018-03-19,1
review1094,21,-1,1,2018-04-09,5
review1095,87,-1,1,2018-04-09,5
review1096,51,-1,1,2018-04-22,1
review1097,35,-1,2,2018-03-26,2
review1098,53,-1,1,2018-04-20,1
review1099,77,-1,2,2018-04-19,3
review1100,71,-1,3,2018-04-21,5
review1101,79,-1,2,2018-03-30,3
review1102,46,-1,2,2018-03-23,4
review1103,28,-1,2,2018-03-26,2
review1104,28,-1,1,2018-04-18,3
review1105,32,-1,1,2018-03-20,1
review1106,75,-1,1,2018-03-28,4
review1107,31,-3,1,2018-03-31,1
review1108,62,-2,2,2018-04-02,1
review1109,17,-1,1,2018-03-31,2
review1110,10,-1,1,2018-04-04,1
review1111,21,-1,1,2018-04-11,1
review1112,13,-1,1,2018-04-22,1
review1113,25,-2,1,2018-04-22,1
review1114,26,-1,1,2018-03-27,1
review1115,75,-1,3,2018-04-16,1
review1116,34,-1,1,2018-03-27,1
review1117,57,-1,2,2018-03-23,1
review1118,48,-1,2,2018-03-23,2
review1119,64,-1,4,2018-03-28,5
review1120,33,-1,3,2018-04-06,5
review1121,60,-1,3,2018-04-22,5
review1122,26,-1,1,2018-03-25,1
review1123,25,-1,1,2018-04-21,1
review1124,50,-2,3,2018-04-21,5
review1125,58,-1,3,2018-03-27,5
review1126,10,-1,1,2018-04-23,1
review1127,54,-1,3,2018-03-19,5
review1128,49,-1,3,2018-03-28,5
review1129,13,-1,1,2018-04-06,2
review1130,16,-4,1,2018-05-15,1
review1131,63,-1,3,2018-04-07,4
review1132,29,-1,2,2018-03-29,1
review1133,49,-1,2,2018-03-20,5
review1134,57,-1,3,2018-03-26,5
review1135,53,-2,4,2018-03-24,1
review1136,26,-1,1,2018-03-26,2
review1137,19,-1,2,2018-03-23,4
review1138,27,-1,1,2018-03-28,1
review1139,19,-1,1,2018-03-30,1
review1140,17,-1,1,2018-04-06,1
review1141,20,-1,1,2018-04-15,1
review1142,28,-1,1,2018-04-14,2
review1143,61,-1,1,2018-04-16,5
review1144,46,-1,2,2018-03-20,3
review1145,18,-1,1,2018-03-20,1
review1146,48,-1,2,2018-03-25,3
review1147,34,-1,3,2018-04-02,5
review1148,48,-1,1,2018-04-15,2
review1149,43,-1,2,2018-03-20,5
review1150,44,-1,2,2018-03-20,5
review1151,48,-1,2,2018-03-30,5
review1152,49,-1,2,2018-04-04,5
review1153,40,-1,1,2018-04-19,1
review1154,51,-1,1,2018-03-22,5
review1155,19,-1,1,2018-03-28,1
review1156,18,-1,1,2018-03-30,5
review1157,47,-1,3,2018-04-17,5
review1158,42,-1,1,2018-04-07,1
review1159,15,-1,1,2018-04-10,1
review1160,53,-1,3,2018-03-24,5
review1161,45,-1,1,2018-04-04,5
review1162,48,-1,2,2018-04-14,5
review1163,48,-1,2,2018-03-18,5
review1164,10,-1,2,2018-04-18,4
review1165,35,-1,3,2018-03-24,5
review1166,37,-1,3,2018-03-25,5
review1167,47,-1,3,2018-03-26,5
review1168,29,-1,1,2018-04-15,5
review1169,40,-1,1,2018-04-10,5
review1170,64,-1,2,2018-04-17,2
review1171,36,-1,3,2018-04-21,5
review1172,16,-1,1,2018-03-23,5
review1173,50,-1,2,2018-04-05,5
review1174,47,-1,1,2018-04-10,3
review1175,38,-1,3,2018-04-21,5
review1176,44,-1,3,2018-03-30,5
review1177,35,-1,3,2018-04-21,5
review1178,47,-1,3,2018-04-20,3
review1179,36,-1,1,2018-03-26,1
review1180,26,-1,3,2018-04-06,5
review1181,10,-1,1,2018-04-16,1
review1182,34,-1,1,2018-03-19,3
review1183,36,-1,3,2018-03-27,5
review1184,26,-1,2,2018-03-30,3
review1185,38,-1,3,2018-04-02,5
review1186,26,-1,3,2018-04-20,5
review1187,18,-1,3,2018-05-04,5
review1188,9,-1,2,2018-03-22,5
review1189,10,-1,1,2018-03-23,5
review1190,14,-1,1,2018-03-24,1
review1191,10,-1,1,2018-04-12,5
review1192,18,-1,1,2018-04-14,3
review1193,11,-1,1,2018-04-15,5
review1194,46,-1,2,2018-04-19,5
review1195,11,-1,1,2018-04-20,1
review1196,16,-1,1,2018-04-23,1
review1197,8,-2,1,2018-04-23,1
review1198,8,-1,1,2018-04-28,5
review1199,9,-1,2,2018-05-12,4
review1200,38,-1,1,2018-04-06,5
review1201,28,-1,3,2018-04-08,5
review1202,28,-1,2,2018-04-18,3
review1203,23,-1,2,2018-04-22,5
review1204,15,-1,1,2018-03-21,1
review1205,16,-2,1,2018-03-24,1
review1206,26,-1,3,2018-03-26,5
review1207,25,-1,3,2018-03-29,5
review1208,13,-4,1,2018-03-31,1
review1209,22,-1,1,2018-03-31,1
review1210,25,-1,3,2018-04-04,5
review1211,15,-1,1,2018-04-08,1
review1212,13,-2,1,2018-04-10,1
review1213,13,-4,1,2018-04-11,1
review1214,11,-3,1,2018-04-17,1
review1215,14,-1,1,2018-03-25,5
review1216,23,-1,3,2018-04-05,5
review1217,3,-1,1,2018-04-09,5
review1218,21,-1,2,2018-03-21,5
review1219,33,-1,1,2018-03-24,4
review1220,31,-1,1,2018-03-24,1
review1221,23,-1,3,2018-03-25,5
review1222,39,-1,3,2018-03-27,5
review1223,20,-1,3,2018-04-09,5
review1224,31,-1,1,2018-04-07,4
review1225,17,-1,1,2018-04-11,5
review1226,22,-1,3,2018-04-17,5
review1227,19,-1,3,2018-04-22,5
review1228,34,-1,1,2018-04-22,4
review1229,29,-1,2,2018-04-23,5
review1230,37,-2,3,2018-04-22,4
review1231,25,-1,2,2018-03-21,1
review1232,17,-1,2,2018-04-16,5
review1233,18,-1,1,2018-04-02,5
review1234,16,-1,2,2018-04-03,4
review1235,14,-1,3,2018-04-23,5
review1236,8,-1,1,2018-03-24,5
review1237,21,-1,1,2018-04-07,5
review1238,17,-1,4,2018-04-01,5
review1239,23,-1,2,2018-03-21,5
review1240,16,-1,1,2018-03-27,4
review1241,11,-1,1,2018-03-30,5
review1242,22,-1,2,2018-04-14,5
review1243,12,-1,3,2018-04-02,5
review1244,15,-1,1,2018-04-08,5
review1245,14,-1,3,2018-04-06,5
review1246,14,-1,3,2018-04-08,5
review1247,13,-1,2,2018-04-04,5
review1248,17,-1,3,2018-04-10,5
review1249,14,-1,3,2018-04-14,5
review1250,17,-1,3,2018-04-16,5
review1251,10,-1,3,2018-04-22,5
review1252,32,-1,2,2018-04-02,5
review1253,4,-1,1,2018-03-22,5
review1254,7,-1,1,2018-03-23,5
review1255,10,-1,4,2018-03-25,5
review1256,5,-1,1,2018-03-26,5
review1257,3,-1,1,2018-03-27,4
review1258,6,-1,2,2018-04-01,5
review1259,6,-1,1,2018-04-06,5
review1260,3,-1,1,2018-04-05,4
review1261,3,-1,1,2018-04-06,5
review1262,2,-1,1,2018-04-16,5
review1263,3,-1,1,2018-04-22,5
review1264,3,-1,3,2018-04-22,5
review1265,6,-1,2,2018-04-22,5
review1266,7,-1,1,2018-04-23,5
review1267,6,-1,2,2018-04-23,4
review1268,2,-1,1,2018-04-23,5
review1269,3,-1,1,2018-04-26,4
review1270,12,-1,3,2018-04-09,5
review1271,12,-1,1,2018-04-06,5
review1272,11,-1,2,2018-03-28,4
review1273,11,-1,1,2018-03-27,5
review1274,10,-1,3,2018-04-23,5
review1275,10,-1,3,2018-05-04,5
review1276,9,-1,2,2018-04-16,4
review1277,2,-1,1,2018-03-27,5
review1278,23,-1,3,2018-04-22,5
review1279,12,-1,1,2018-04-22,1
review1280,9,-1,1,2018-03-23,1
review1281,8,-1,4,2018-03-25,5
review1282,9,-1,1,2018-03-27,1
review1283,7,-3,1,2018-04-12,1
review1284,11,-1,3,2018-03-20,5
review1285,9,-1,3,2018-03-22,5
review1286,9,-1,3,2018-03-23,5
review1287,8,-1,2,2018-03-23,5
review1288,9,-1,3,2018-03-27,5
review1289,9,-1,3,2018-03-27,5
review1290,12,-1,3,2018-03-29,5
review1291,9,-1,3,2018-03-30,5
review1292,8,-1,2,2018-03-30,5
review1293,8,-1,3,2018-04-05,5
review1294,15,-1,4,2018-04-08,5
review1295,8,-1,2,2018-04-06,5
review1296,9,-1,3,2018-04-08,5
review1297,8,-1,2,2018-04-14,5
review1298,8,-1,2,2018-04-16,5
review1299,10,-1,2,2018-04-17,5
review1300,6,-1,2,2018-04-23,3
review1301,8,-1,2,2018-04-22,5
review1302,9,-1,3,2018-04-23,2
review1303,16,-1,3,2018-04-21,5
review1304,9,-1,3,2018-04-23,5
review1305,8,-1,2,2018-04-23,5
review1306,9,-1,3,2018-04-24,5
review1307,18,-1,4,2018-04-23,5
review1308,9,-1,3,2018-05-12,5
review1309,4,-2,1,2018-04-27,1
review1310,4,-1,2,2018-03-19,5
review1311,4,-1,2,2018-03-24,5
review1312,4,-1,2,2018-03-26,5
review1313,4,-1,2,2018-03-27,5
review1314,9,-1,3,2018-03-29,5
review1315,6,-1,1,2018-03-28,5
review1316,4,-1,2,2018-03-31,5
review1317,4,-1,2,2018-04-01,5
review1318,4,-1,2,2018-03-31,5
review1319,5,-1,3,2018-03-30,5
review1320,4,-1,2,2018-04-01,4
review1321,9,-1,1,2018-04-07,5
review1322,9,-1,4,2018-04-04,5
review1323,9,-1,4,2018-04-08,5
review1324,6,-1,2,2018-04-04,5
review1325,4,-1,2,2018-04-05,5
review1326,4,-1,2,2018-04-04,5
review1327,4,-1,2,2018-04-08,5
review1328,4,-1,2,2018-04-06,5
review1329,5,-1,3,2018-04-05,5
review1330,5,-1,3,2018-04-06,5
review1331,7,-1,3,2018-04-07,5
review1332,4,-1,2,2018-04-09,5
review1333,4,-1,2,2018-04-15,4
review1334,7,-1,3,2018-04-12,5
review1335,5,-1,3,2018-04-11,5
review1336,5,-1,3,2018-04-12,5
review1337,10,-1,4,2018-04-16,5
review1338,9,-1,4,2018-04-22,5
review1339,7,-1,2,2018-04-23,5
review1340,4,-1,2,2018-04-22,5
review1341,4,-1,2,2018-04-20,5
review1342,7,-1,3,2018-04-21,5
review1343,7,-1,3,2018-04-21,5
review1344,4,-1,2,2018-04-20,4
review1345,4,-1,2,2018-04-22,3
review1346,7,-1,3,2018-04-23,5
review1347,7,-1,3,2018-04-27,5
review1348,5,-1,3,2018-04-28,5
review1349,9,-1,4,2018-05-01,5
review1350,4,-1,2,2018-05-01,5
review1351,4,-1,2,2018-05-05,5
review1352,4,-1,2,2018-05-13,5
review1353,4,-1,2,2018-05-10,5
review1354,834,-1,3,2018-03-19,1
review1355,242,-1,1,2018-03-18,2
review1356,307,-2,2,2018-03-12,1
review1357,288,-4,1,2018-05-18,1
review1358,139,-1,2,2018-03-05,2
review1359,205,-1,2,2018-03-15,2
review1360,136,-3,2,2018-03-05,2
review1361,129,-1,1,2018-03-13,1
review1362,126,-1,1,2018-03-15,2
review1363,229,-1,2,2018-03-11,3
review1364,151,-4,1,2018-03-05,1
review1365,187,-1,1,2018-03-18,1
review1366,137,-1,1,2018-03-10,2
review1367,79,-1,1,2018-03-12,1
review1368,152,-1,2,2018-03-07,1
review1369,60,-1,1,2018-03-08,2
review1370,89,-2,2,2018-05-01,1
review1371,233,-3,2,2018-03-18,1
review1372,153,-3,2,2018-03-17,1
review1373,81,-2,1,2018-03-05,4
review1374,113,-1,2,2018-04-23,1
review1375,72,-1,1,2018-03-07,1
review1376,118,-2,1,2018-03-07,5
review1377,55,-1,1,2018-03-05,1
review1378,135,-2,2,2018-03-05,1
review1379,38,-2,1,2018-03-22,1
review1380,38,-1,1,2018-03-10,1
review1381,63,-1,2,2018-03-15,1
review1382,36,-1,2,2018-03-05,4
review1383,47,-1,2,2018-03-05,2
review1384,66,-1,2,2018-03-10,1
review1385,74,-1,2,2018-03-05,2
review1386,73,-1,3,2018-03-05,5
review1387,82,-1,3,2018-03-07,5
review1388,47,-1,1,2018-03-18,1
review1389,59,-1,1,2018-03-19,1
review1390,36,-1,2,2018-03-17,4
review1391,38,-1,2,2018-03-20,1
review1392,35,-1,1,2018-03-30,2
review1393,74,-1,1,2018-03-14,5
review1394,59,-1,1,2018-03-05,1
review1395,75,-1,1,2018-03-11,3
review1396,43,-1,2,2018-03-17,5
review1397,37,-1,3,2018-03-06,5
review1398,28,-1,3,2018-03-05,5
review1399,4,-1,1,2018-03-11,5
review1400,22,-1,1,2018-04-27,1
review1401,16,-1,2,2018-03-12,5
review1402,10,-1,2,2018-03-05,5
review1403,7,-1,3,2018-03-19,5
review1404,8,-1,2,2018-03-15,5
review1405,9,-1,1,2018-03-18,1
review1406,4,-1,2,2018-03-21,5
review1407,662,-2,2,2018-01-07,4
review1408,412,-1,2,2018-03-18,1
review1409,425,-1,3,2018-03-11,1
review1410,338,-2,2,2018-01-03,1
review1411,299,-2,2,2018-03-20,2
review1412,274,-2,2,2018-03-06,1
review1413,459,-3,2,2018-03-12,1
review1414,395,-2,3,2017-12-26,5
review1415,497,-2,1,2018-03-01,1
review1416,524,-2,2,2018-02-28,1
review1417,332,-2,2,2018-05-18,1
review1418,350,-1,3,2018-03-04,4
review1419,243,-1,2,2018-03-10,3
review1420,676,-1,3,2018-03-14,5
review1421,519,-2,2,2018-02-15,1
review1422,368,-1,1,2018-03-12,1
review1423,264,-1,3,2018-01-13,1
review1424,335,-3,1,2018-03-02,1
review1425,302,-3,1,2017-12-28,1
review1426,237,-3,2,2018-02-20,1
review1427,267,-2,1,2018-02-19,1
review1428,210,-3,1,2018-01-19,1
review1429,214,-3,1,2018-01-11,1
review1430,238,-3,1,2018-02-19,1
review1431,241,-2,2,2018-03-17,1
review1432,289,-4,2,2018-03-15,1
review1433,208,-2,1,2017-12-19,3
review1434,448,-2,3,2018-01-08,2
review1435,307,-1,3,2018-02-08,4
review1436,351,-3,3,2018-03-09,2
review1437,412,-3,2,2018-01-09,1
review1438,204,-1,3,2018-03-07,1
review1439,305,-2,1,2018-03-17,1
review1440,231,-3,1,2018-02-16,1
review1441,589,-2,2,2018-03-20,1
review1442,299,-5,1,2018-03-24,1
review1443,235,-3,2,2018-03-23,1
review1444,375,-3,3,2018-04-04,1
